,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1610,38,14,135144583.33333334,1,12596000.0,2,0,0,0,0,0,1
1611,58,32,98406250.0,2,36213500.0,3,0,0,0,0,0,0
1612,41,17,43298750.0,1,11021500.0,1,104,0,0,0,0,0
1613,60,34,68228333.33333333,4,26766500.0,2,0,0,1,0,1,0
1614,47,23,116775416.66666667,1,40937000.0,2,0,0,1,1,1,1
1615,62,36,82661250.0,1,39362500.0,3,0,0,0,0,0,0
1616,48,23,110215000.0,4,48809500.0,2,0,1,1,1,1,0
1617,61,36,57731666.666666664,4,33064500.0,1,0,0,0,0,0,0
1618,29,3,38050416.666666664,3,15745000.0,1,0,0,0,0,1,1
1619,45,21,38050416.666666664,1,4723500.0,3,0,0,0,0,1,0
1620,39,14,28865833.333333332,2,4723500.0,2,0,0,0,0,1,0
1621,31,6,69540416.66666667,4,34639000.0,1,114,0,0,0,1,0
1622,39,14,31490000.0,2,4723500.0,2,0,0,0,0,1,0
1623,63,38,200748750.0,1,20468500.0,1,455,0,0,0,0,0
1624,28,2,40674583.333333336,2,4723500.0,2,0,0,1,0,1,0
1625,56,30,27553750.0,2,11021500.0,2,0,0,0,0,1,0
1626,31,6,236175000.0,2,105491500.0,1,0,0,0,0,0,0
1627,46,20,107590833.33333333,3,11021500.0,2,0,0,0,0,1,1
1628,42,18,118087500.0,4,12596000.0,1,245,0,1,0,0,0
1629,53,29,202060833.33333334,4,116513000.0,3,0,1,0,0,0,0
1630,41,17,129896250.0,2,28341000.0,2,0,0,0,0,1,1
1631,61,36,200748750.0,1,40937000.0,2,0,1,1,1,0,1
1632,31,5,122023750.0,2,48809500.0,2,0,1,0,0,1,0
1633,62,38,69540416.66666667,1,0.0,2,0,0,0,0,0,0
1634,59,34,23617500.0,3,20468500.0,2,104,0,0,1,1,1
1635,49,24,91845833.33333333,1,45660500.0,1,0,0,0,0,0,0
1636,65,39,131208333.33333334,4,26766500.0,3,0,0,0,0,0,1
1637,30,6,253232083.3333333,3,99193500.0,3,0,1,0,0,1,0
1638,32,7,164010416.66666666,1,0.0,1,0,0,0,0,1,1
1639,56,31,89221666.66666667,2,0.0,3,0,0,1,0,1,0
1640,36,10,72164583.33333333,1,31490000.0,1,95,0,0,0,1,0
1641,58,34,199436666.66666666,4,56682000.0,3,0,1,0,0,0,0
1642,27,3,110215000.0,3,23617500.0,1,0,0,0,0,1,1
1643,41,16,17057083.333333332,2,0.0,3,0,0,0,0,1,0
1644,59,35,43298750.0,4,6298000.0,1,131,0,0,0,0,1
1645,56,32,116775416.66666667,4,15745000.0,2,90,0,1,0,1,0
1646,52,26,122023750.0,1,37788000.0,1,0,0,0,0,1,0
1647,35,5,89221666.66666667,4,28341000.0,3,0,0,0,0,0,0
1648,47,21,111527083.33333333,2,26766500.0,2,0,0,0,0,0,1
1649,29,4,95782083.33333333,1,12596000.0,2,0,0,0,0,1,0
1650,31,6,108902916.66666667,4,34639000.0,2,106,0,0,0,1,0
1651,62,36,207309166.66666666,2,99193500.0,3,0,1,0,0,1,0
1652,48,18,238799166.66666666,4,94470000.0,3,0,1,0,0,1,0
1653,26,1,31490000.0,2,14170500.0,3,123,0,0,0,0,1
1654,60,34,133832500.0,2,31490000.0,1,0,0,0,0,1,1
1655,35,11,69540416.66666667,3,44086000.0,1,0,0,0,0,0,0
1656,40,15,229614583.33333334,2,51958500.0,1,0,0,0,0,1,0
1657,31,5,36738333.333333336,3,15745000.0,1,0,0,0,0,1,0
1658,50,25,18369166.666666668,4,12596000.0,1,0,0,0,0,1,0
1659,33,7,182379583.33333334,1,62980000.0,3,106,1,0,1,1,1
1660,37,11,44610833.333333336,3,14170500.0,1,0,0,0,0,1,0
1661,38,14,83973333.33333333,1,23617500.0,3,0,0,0,0,0,1
1662,63,38,110215000.0,4,1574500.0,2,0,0,0,0,0,0
1663,57,32,55107500.0,3,7872500.0,2,0,0,1,0,1,0
1664,61,35,82661250.0,1,25192000.0,1,0,0,0,0,1,0
1665,37,12,131208333.33333334,3,18894000.0,3,341,0,0,0,1,1
1666,51,25,249295833.33333334,2,66129000.0,2,0,1,0,0,1,0
1667,44,20,28865833.333333332,1,15745000.0,1,91,0,0,0,0,0
1668,63,37,26241666.666666668,1,12596000.0,2,0,0,1,0,0,1
1669,43,18,27553750.0,2,22043000.0,2,0,0,0,0,1,1
1670,38,14,32802083.333333336,4,6298000.0,2,101,0,0,0,1,0
1671,34,9,26241666.666666668,4,17319500.0,3,0,0,0,0,1,0
1672,48,23,226990416.66666666,3,3149000.0,1,0,1,0,1,1,1
1673,29,5,106278750.0,2,39362500.0,1,0,0,0,0,0,1
1674,37,11,182379583.33333334,2,12596000.0,2,421,1,0,0,1,0
1675,60,35,156137916.66666666,2,61405500.0,1,0,0,1,0,1,0
1676,46,20,97094166.66666667,4,40937000.0,3,104,0,0,0,1,0
1677,34,10,55107500.0,1,23617500.0,2,131,0,0,0,0,0
1678,56,30,95782083.33333333,2,17319500.0,1,0,0,0,0,0,0
1679,57,31,149577500.0,4,81874000.0,1,0,1,1,1,1,0
1680,62,36,57731666.666666664,2,15745000.0,3,0,0,0,0,0,0
1681,32,8,185003750.0,2,68175850.0,1,0,0,0,0,0,0
1682,51,26,18369166.666666668,2,0.0,1,103,0,0,0,1,0
1683,55,29,43298750.0,2,6298000.0,3,0,0,0,0,0,0
1684,60,34,108902916.66666667,2,31490000.0,1,249,0,0,0,0,0
1685,40,16,116775416.66666667,4,12596000.0,1,155,0,0,0,1,0
1686,62,38,51171250.0,4,34639000.0,1,0,0,1,0,1,0
1687,63,39,108902916.66666667,3,31490000.0,3,0,0,0,0,1,1
1688,60,34,141705000.0,2,31490000.0,1,359,0,0,0,1,0
1689,59,34,27553750.0,3,20468500.0,2,0,0,0,0,1,1
1690,26,1,133832500.0,1,29915500.0,1,0,0,0,0,0,0
1691,56,32,62980000.0,1,25192000.0,3,0,0,0,0,0,1
1692,58,32,41986666.666666664,3,22043000.0,1,0,0,0,0,1,0
1693,57,31,56419583.333333336,1,3149000.0,1,0,0,0,0,0,0
1694,48,23,45922916.666666664,4,6298000.0,2,118,0,0,0,0,0
1695,30,6,241423333.33333334,1,94470000.0,1,0,0,0,0,1,0
1696,45,21,183691666.66666666,2,119662000.0,1,132,0,0,0,0,0
1697,64,38,41986666.666666664,3,11021500.0,2,0,0,0,0,1,1
1698,44,20,195500416.66666666,1,26766500.0,1,0,0,0,0,1,0
1699,51,25,19681250.0,4,9447000.0,3,0,0,0,0,0,1
1700,43,16,93157916.66666667,3,36685850.0,2,0,0,0,0,0,0
1701,29,3,141705000.0,4,28341000.0,2,0,0,0,0,0,0
1702,56,30,160074166.66666666,2,7872500.0,1,0,0,0,0,0,1
1703,65,41,52483333.333333336,3,1574500.0,3,0,0,0,0,1,0
1704,46,22,259792500.0,2,105019150.0,1,0,0,0,0,0,1
1705,48,24,103654583.33333333,4,22043000.0,2,0,0,1,0,0,1
1706,56,31,110215000.0,1,1574500.0,3,0,0,0,0,1,0
1707,61,37,40674583.333333336,3,6298000.0,2,0,0,0,0,0,1
1708,46,20,15745000.0,4,9447000.0,3,0,0,0,0,0,1
1709,58,34,115463333.33333333,2,25192000.0,1,0,0,0,0,1,1
1710,31,5,38050416.666666664,2,4723500.0,2,131,0,0,0,1,1
1711,27,3,263728750.0,1,99665850.0,1,158,0,0,0,1,0
1712,44,20,26241666.666666668,1,22043000.0,3,0,0,0,0,0,0
1713,44,20,19681250.0,1,15745000.0,1,0,0,0,0,1,0
1714,51,27,203372916.66666666,2,6298000.0,1,107,0,0,0,0,1
1715,39,13,32802083.333333336,3,3149000.0,2,0,0,0,0,1,0
1716,32,8,262416666.6666667,2,102342500.0,1,565,0,0,0,1,0
1717,33,7,132520416.66666666,1,42511500.0,2,233,0,0,0,0,0
1718,40,16,24929583.333333332,4,6298000.0,2,0,0,0,0,1,1
1719,36,12,246671666.66666666,2,102342500.0,1,0,0,0,0,1,1
1720,52,28,10496666.666666666,1,4723500.0,1,0,0,0,0,1,0
1721,54,29,77412916.66666667,2,36213500.0,3,152,0,0,0,1,0
1722,26,2,94470000.0,4,40937000.0,1,0,0,1,1,1,0
1723,39,15,72164583.33333333,1,23617500.0,3,0,0,0,0,1,0
1724,46,19,31490000.0,3,10549150.000000002,2,0,0,0,0,1,0
1725,57,32,24929583.333333332,1,20468500.0,1,0,0,0,0,1,0
1726,59,33,93157916.66666667,2,36213500.0,3,150,0,0,0,1,1
1727,52,26,70852500.0,2,23617500.0,2,0,0,0,0,0,1
1728,52,26,36738333.333333336,1,4723500.0,3,0,0,0,0,1,0
1729,50,20,32802083.333333336,4,6298000.0,3,0,0,0,0,1,0
1730,41,17,66916250.0,2,9447000.0,3,0,0,0,0,0,1
1731,43,19,164010416.66666666,3,37788000.0,1,0,1,0,0,1,0
1732,25,0,115463333.33333333,2,28341000.0,2,319,0,0,0,1,1
1733,40,16,164010416.66666666,2,34639000.0,1,0,0,0,0,1,0
1734,35,10,103654583.33333333,4,33064500.0,3,182,0,0,0,1,0
1735,60,36,40674583.333333336,3,6298000.0,2,0,0,0,0,1,1
1736,57,31,171882916.66666666,2,42511500.0,1,394,0,0,0,0,1
1737,44,19,91845833.33333333,1,3149000.0,2,230,0,1,0,0,0
1738,61,36,49859166.666666664,3,14170500.0,3,82,0,0,0,1,1
1739,33,7,108902916.66666667,1,39362500.0,1,0,0,1,1,1,1
1740,45,20,77412916.66666667,1,37788000.0,1,0,0,1,1,1,0
1741,45,21,158762083.33333334,1,74001500.0,1,0,0,0,0,0,0
1742,64,38,55107500.0,2,11021500.0,3,137,0,0,0,1,0
1743,50,24,41986666.666666664,4,28341000.0,1,109,0,0,0,1,0
1744,28,3,38050416.666666664,4,12596000.0,1,135,0,0,0,1,0
1745,37,12,52483333.333333336,2,17319500.0,2,0,0,1,0,0,1
1746,62,36,32802083.333333336,3,4723500.0,3,0,0,0,0,1,1
1747,29,5,27553750.0,4,6298000.0,2,89,0,0,0,0,1
1748,49,23,103654583.33333333,3,11021500.0,2,151,0,0,0,1,0
1749,46,22,68228333.33333333,2,33064500.0,3,221,0,0,0,0,0
1750,60,34,80037083.33333333,4,26766500.0,2,229,0,0,0,0,0
1751,55,31,32802083.333333336,2,3149000.0,1,0,0,0,0,0,0
1752,33,8,203372916.66666666,1,116513000.0,3,0,1,0,0,0,0
1753,53,29,32802083.333333336,2,6298000.0,1,0,0,0,0,1,0
1754,50,24,104966666.66666667,4,77150500.0,1,0,0,0,0,1,0
1755,28,3,72164583.33333333,4,26766500.0,2,0,0,0,0,1,1
1756,42,17,30177916.666666668,2,0.0,3,0,0,0,0,0,0
1757,33,9,78725000.0,1,18894000.0,1,0,0,0,0,1,1
1758,40,14,70852500.0,2,11021500.0,1,0,0,0,0,0,0
1759,31,6,57731666.666666664,4,12596000.0,1,0,0,0,0,0,0
1760,41,16,43298750.0,4,0.0,2,0,0,0,0,1,0
1761,52,27,59043750.0,2,31490000.0,2,121,0,0,0,0,1
1762,65,35,72164583.33333333,4,26294149.999999996,3,89,0,0,0,1,1
1763,48,24,175819166.66666666,1,78725000.0,1,0,0,0,0,0,1
1764,45,21,57731666.666666664,3,9447000.0,2,0,0,0,0,1,0
1765,26,0,195500416.66666666,2,113364000.0,1,154,0,0,0,0,0
1766,64,38,28865833.333333332,2,3149000.0,3,0,0,1,0,0,0
1767,41,14,97094166.66666667,3,36685850.0,2,0,0,0,0,1,0
1768,43,18,167946666.66666666,4,83448500.0,1,84,1,0,0,0,0
1769,60,36,81349166.66666667,4,34639000.0,1,0,0,0,0,0,0
1770,62,37,11808750.0,1,1574500.0,1,94,0,0,0,0,0
1771,46,21,11808750.0,2,11021500.0,3,0,0,0,0,1,0
1772,36,11,19681250.0,2,4723500.0,2,119,0,0,0,0,0
1773,31,5,36738333.333333336,4,12596000.0,1,0,0,0,0,0,0
1774,43,18,108902916.66666667,3,7872500.0,3,0,0,0,0,0,1
1775,46,22,95782083.33333333,1,12596000.0,3,117,0,0,0,0,0
1776,50,26,55107500.0,4,17319500.0,2,151,0,0,0,1,0
1777,52,27,44610833.333333336,2,11021500.0,2,114,0,0,0,1,1
1778,27,3,41986666.666666664,3,15745000.0,2,0,0,0,0,0,0
1779,34,9,89221666.66666667,1,44086000.0,1,0,0,0,0,1,0
1780,49,24,107590833.33333333,1,45660500.0,1,267,0,0,0,1,0
1781,52,26,24929583.333333332,2,11021500.0,2,0,0,0,0,0,1
1782,37,11,78725000.0,2,44086000.0,1,181,0,0,0,0,1
1783,53,27,251920000.0,1,26766500.0,1,601,0,0,0,1,0
1784,54,29,156137916.66666666,3,31490000.0,1,0,1,1,1,0,0
1785,29,3,249295833.33333334,2,70852500.0,1,0,0,0,0,1,0
1786,35,11,44610833.333333336,1,23617500.0,2,0,0,0,0,0,0
1787,32,6,57731666.666666664,4,3149000.0,1,0,0,1,1,1,1
1788,38,13,30177916.666666668,4,3149000.0,3,0,0,0,0,1,0
1789,44,20,224366250.0,4,11021500.0,1,567,1,0,1,1,1
1790,44,20,56419583.333333336,1,4723500.0,3,0,0,1,0,0,1
1791,48,22,182379583.33333334,1,0.0,1,0,0,0,1,1,1
1792,46,20,154825833.33333334,1,89746500.0,1,0,0,0,1,1,1
1793,35,9,148265416.66666666,3,12596000.0,3,0,1,0,0,1,0
1794,56,32,128584166.66666666,3,61405500.0,3,0,1,0,0,0,0
1795,49,24,91845833.33333333,1,45660500.0,1,0,0,0,0,0,1
1796,57,32,55107500.0,2,33064500.0,3,0,0,0,0,1,0
1797,35,10,187627916.66666666,1,135407000.0,1,0,0,0,0,1,1
1798,44,20,242735416.66666666,3,42511500.0,1,0,1,0,0,1,0
1799,38,14,36738333.333333336,4,6298000.0,2,100,0,0,0,1,0
1800,57,33,59043750.0,3,23617500.0,1,181,0,1,1,1,1
1801,35,10,102342500.0,1,40937000.0,2,0,0,0,0,0,0
1802,29,3,158762083.33333334,2,20468500.0,1,0,0,0,0,0,0
1803,58,32,77412916.66666667,1,25192000.0,1,0,0,0,0,1,0
1804,40,16,83973333.33333333,4,42039150.0,1,0,0,1,0,1,0
1805,51,26,19681250.0,2,0.0,1,114,0,0,0,1,0
1806,61,36,13120833.333333334,1,1574500.0,1,0,0,0,0,0,0
1807,46,20,80037083.33333333,2,6298000.0,3,0,0,0,0,0,0
1808,55,31,65604166.66666667,4,23617500.0,1,0,0,0,0,1,0
1809,35,10,103654583.33333333,4,33064500.0,3,0,0,1,0,1,0
1810,60,34,45922916.666666664,1,3149000.0,1,0,0,0,0,1,0
1811,28,3,14432916.666666666,4,7872500.0,3,0,0,0,0,0,0
1812,43,19,167946666.66666666,1,74001500.0,1,0,0,0,0,1,0
1813,61,36,72164583.33333333,3,14170500.0,3,0,0,0,0,1,1
1814,48,22,103654583.33333333,3,11021500.0,2,0,0,0,0,1,0
1815,65,39,23617500.0,2,6298000.0,1,0,0,1,1,1,1
1816,45,19,119399583.33333333,2,26766500.0,2,0,0,1,0,1,0
1817,36,11,11808750.0,4,3149000.0,3,0,0,0,0,0,1
1818,45,20,81349166.66666667,2,34639000.0,3,0,0,0,0,1,0
1819,60,34,77412916.66666667,1,25192000.0,1,231,0,0,0,1,0
1820,47,22,32802083.333333336,1,1574500.0,1,148,0,0,0,1,0
1821,32,7,70852500.0,4,20468500.0,1,0,0,1,0,1,0
1822,48,23,146953333.33333334,1,80299500.0,2,86,1,1,1,1,0
1823,33,8,164010416.66666666,1,0.0,1,0,0,0,0,1,1
1824,49,23,254544166.6666667,4,130683500.00000001,2,0,1,0,0,0,1
1825,56,32,211245416.66666666,1,91321000.0,3,0,1,1,0,0,0
1826,59,33,45922916.666666664,1,3149000.0,1,171,0,0,0,0,0
1827,56,30,148265416.66666666,2,42511500.0,1,352,0,0,0,0,1
1828,30,4,32802083.333333336,2,4723500.0,2,0,0,0,0,0,0
1829,59,29,59043750.0,3,31490000.0,3,0,0,0,0,1,0
1830,38,13,156137916.66666666,2,122811000.0,1,221,0,0,0,0,0
1831,47,22,39362500.0,4,6298000.0,2,115,0,0,0,1,1
1832,54,29,103654583.33333333,4,59831000.0,2,0,0,1,0,1,0
1833,34,9,233550833.33333334,1,12596000.0,3,0,1,0,0,0,0
1834,41,16,30177916.666666668,2,4723500.0,2,118,0,0,0,0,0
1835,47,23,224366250.0,2,22043000.0,1,284,0,0,0,1,1
1836,44,19,97094166.66666667,4,29915500.0,3,0,0,0,0,0,0
1837,43,18,135144583.33333334,3,15745000.0,1,180,0,0,0,1,1
1838,31,7,129896250.0,1,62980000.0,1,0,0,0,0,1,0
1839,28,2,56419583.333333336,4,20468500.0,3,0,0,0,0,1,1
1840,55,25,30177916.666666668,4,6298000.0,3,88,0,0,0,0,0
1841,42,17,119399583.33333333,1,1574500.0,2,199,0,0,0,1,1
1842,53,29,122023750.0,1,42511500.0,2,256,0,0,0,1,0
1843,30,6,202060833.33333334,1,94470000.0,1,0,0,0,0,0,0
1844,65,40,27553750.0,3,1574500.0,3,0,0,0,0,0,1
1845,43,18,85285416.66666667,2,34639000.0,3,0,0,0,0,1,0
1846,56,32,19681250.0,1,1574500.0,2,0,0,0,0,1,0
1847,25,0,68228333.33333333,3,40937000.0,3,159,0,0,0,0,0
1848,35,10,39362500.0,3,20468500.0,1,0,0,1,1,1,1
1849,50,26,55107500.0,1,25192000.0,2,0,0,0,0,1,0
1850,36,10,26241666.666666668,4,4723500.0,1,97,0,0,0,1,0
1851,34,8,78725000.0,4,34639000.0,2,0,0,0,0,0,1
1852,32,6,70852500.0,4,28341000.0,3,167,0,0,0,0,0
1853,51,25,78725000.0,4,40937000.0,1,97,0,0,0,1,0
1854,52,25,53795416.666666664,3,15745000.0,2,0,0,0,0,1,0
1855,65,39,39362500.0,3,11021500.0,2,0,0,0,0,1,1
1856,51,24,27553750.0,2,15745000.0,2,0,0,0,0,1,0
1857,37,13,137768750.0,1,12596000.0,2,0,0,0,0,0,1
1858,35,11,85285416.66666667,3,44086000.0,1,240,0,0,0,1,0
1859,67,41,26241666.666666668,2,6298000.0,1,80,0,0,0,0,0
1860,30,6,234862916.66666666,3,77150500.0,1,142,1,0,0,1,0
1861,62,38,211245416.66666666,1,45660500.0,1,0,0,1,1,1,1
1862,42,17,107590833.33333333,1,58256500.0,3,0,0,0,0,1,0
1863,48,22,56419583.333333336,1,18894000.0,2,112,0,0,0,1,0
1864,61,36,80037083.33333333,2,44086000.0,1,0,0,0,0,0,0
1865,36,6,118087500.0,4,28341000.0,3,0,0,1,0,0,0
1866,48,24,118087500.0,1,40937000.0,2,334,0,0,0,1,0
1867,65,39,27553750.0,2,6298000.0,1,0,0,0,0,0,0
1868,25,1,154825833.33333334,1,85023000.0,1,0,0,0,0,1,1
1869,55,30,57731666.666666664,2,31490000.0,2,0,0,0,0,1,0
1870,63,37,144329166.66666666,1,64554499.99999999,3,0,1,0,0,0,0
1871,31,5,129896250.0,4,28341000.0,2,268,0,0,0,0,0
1872,43,17,128584166.66666666,3,17319500.0,1,0,0,0,0,0,0
1873,28,4,90533750.0,3,11021500.0,2,80,0,0,0,1,0
1874,37,11,107590833.33333333,3,14170500.0,2,218,0,0,0,1,1
1875,27,3,146953333.33333334,3,39362500.0,1,389,0,1,0,1,0
1876,62,38,161386250.0,1,45660500.0,1,0,0,0,0,0,0
1877,51,24,102342500.0,1,42039150.0,2,0,0,0,0,1,0
1878,56,30,77412916.66666667,3,12596000.0,1,159,0,1,0,1,0
1879,56,30,102342500.0,3,26766500.0,2,0,0,0,0,0,0
1880,44,19,64292083.33333333,4,29915500.0,3,89,0,0,0,1,0
1881,46,19,107590833.33333333,3,42039150.0,2,0,0,0,0,0,0
1882,56,32,164010416.66666666,3,9447000.0,1,342,1,0,1,1,1
1883,56,30,242735416.66666666,1,45660500.0,1,0,0,0,0,0,0
1884,57,33,213869583.33333334,1,116513000.0,1,0,0,0,0,1,0
1885,31,6,24929583.333333332,4,17319500.0,3,104,0,0,1,1,1
1886,65,41,150889583.33333334,4,26766500.0,2,0,0,0,0,0,0
1887,31,7,106278750.0,2,31490000.0,2,0,0,0,1,1,1
1888,36,10,122023750.0,1,44086000.0,3,0,0,0,0,1,0
1889,56,30,145641250.0,4,4723500.0,1,372,1,1,1,1,0
1890,52,27,241423333.33333334,1,127534500.0,1,0,0,0,0,0,0
1891,42,18,65604166.66666667,4,34639000.0,2,0,0,0,0,0,0
1892,55,30,72164583.33333333,3,26766500.0,1,0,0,0,0,0,1
1893,49,24,17057083.333333332,1,6298000.0,3,101,0,1,0,0,0
1894,51,25,38050416.666666664,4,1574500.0,1,0,0,0,0,1,1
1895,26,2,94470000.0,4,40937000.0,1,0,0,0,0,1,0
1896,32,7,108902916.66666667,1,40937000.0,2,0,0,1,0,0,1
1897,54,29,128584166.66666666,1,1574500.0,3,0,0,0,0,0,0
1898,50,24,56419583.333333336,4,1574500.0,1,0,0,0,0,1,0
1899,59,33,44610833.333333336,1,3149000.0,1,0,0,0,0,1,0
1900,61,36,13120833.333333334,4,6298000.0,2,0,0,0,0,1,0
1901,43,19,263728750.0,2,105019150.0,1,0,0,1,0,1,0
1902,39,14,111527083.33333333,3,18894000.0,3,107,0,0,0,1,1
1903,56,26,65604166.66666667,3,22043000.0,3,0,0,0,0,0,0
1904,38,14,119399583.33333333,2,0.0,1,0,0,0,0,1,0
1905,25,1,146953333.33333334,2,31490000.0,1,241,0,0,0,1,0
1906,42,17,128584166.66666666,2,6298000.0,1,275,0,0,0,1,0
1907,42,18,150889583.33333334,1,4723500.0,1,0,0,0,0,0,0
1908,50,26,28865833.333333332,4,7872500.0,2,112,0,0,0,1,0
1909,56,30,132520416.66666666,3,26766500.0,2,0,0,0,0,0,1
1910,43,18,108902916.66666667,2,59831000.0,3,112,0,0,0,0,0
1911,60,35,68228333.33333333,3,7872500.0,2,0,0,0,0,0,0
1912,42,16,250607916.66666666,3,75576000.0,2,0,1,1,1,1,0
1913,57,33,175819166.66666666,4,14170500.0,1,198,1,0,0,1,0
1914,48,24,70852500.0,1,25192000.0,2,186,0,0,0,1,0
1915,37,11,90533750.0,3,33064500.0,1,0,0,1,0,0,0
1916,57,32,83973333.33333333,3,25192000.0,3,0,0,0,0,1,0
1917,62,32,69540416.66666667,4,26294149.999999996,3,142,0,0,0,0,0
1918,39,9,154825833.33333334,2,94470000.0,3,246,1,0,1,1,1
1919,38,13,24929583.333333332,2,22043000.0,2,120,0,0,0,0,1
1920,54,28,40674583.333333336,2,6298000.0,3,0,0,0,0,0,0
1921,45,21,82661250.0,1,12596000.0,3,245,0,0,0,1,1
1922,39,15,32802083.333333336,1,22043000.0,3,0,0,0,0,0,0
1923,45,19,28865833.333333332,1,3149000.0,1,0,0,0,0,1,0
1924,62,38,102342500.0,1,28341000.0,3,0,0,0,0,0,0
1925,43,19,106278750.0,1,4723500.0,1,218,0,0,0,1,0
1926,30,6,53795416.666666664,1,37788000.0,2,0,0,0,0,1,0
1927,35,10,81349166.66666667,3,36213500.0,1,0,0,0,0,0,0
1928,58,34,45922916.666666664,1,18894000.0,3,0,0,0,0,1,0
1929,44,19,39362500.0,1,9447000.0,3,0,0,0,0,1,0
1930,56,29,66916250.0,3,15745000.0,2,0,0,0,0,1,0
1931,28,2,183691666.66666666,2,31490000.0,1,0,0,0,0,1,0
1932,64,39,95782083.33333333,3,37788000.0,1,185,0,0,0,0,0
1933,63,39,52483333.333333336,4,18894000.0,2,0,0,0,0,1,0
1934,44,20,90533750.0,1,12596000.0,3,0,0,0,0,1,1
1935,34,9,250607916.66666666,1,75576000.0,3,0,1,0,1,1,1
1936,50,24,107590833.33333333,3,47235000.0,2,0,0,0,0,1,0
1937,51,25,237487083.33333334,1,51958500.0,3,589,1,1,1,1,0
1938,30,4,49859166.666666664,1,29915500.0,3,0,0,0,0,1,0
1939,55,31,30177916.666666668,2,3149000.0,1,0,0,0,0,1,0
1940,57,33,72164583.33333333,1,28341000.0,3,0,0,0,0,1,0
1941,43,19,76100833.33333333,2,50384000.0,1,0,0,0,0,1,0
1942,61,36,38050416.666666664,2,7872500.0,2,0,0,0,0,1,0
1943,49,23,51171250.0,4,40937000.0,1,0,0,0,0,0,0
1944,52,28,51171250.0,3,29915500.0,2,83,0,0,1,1,1
1945,57,33,39362500.0,3,23617500.0,1,151,0,1,0,1,0
1946,53,23,76100833.33333333,4,31490000.0,3,0,0,0,0,1,1
1947,52,28,81349166.66666667,1,28341000.0,3,231,0,0,0,1,0
1948,39,15,81349166.66666667,4,37788000.0,1,86,0,0,0,0,0
1949,58,34,24929583.333333332,1,18894000.0,3,0,0,0,0,0,0
1950,36,12,49859166.666666664,1,23617500.0,2,0,0,0,0,0,0
1951,45,21,110215000.0,4,31490000.0,3,0,0,0,0,1,1
1952,30,5,102342500.0,1,40937000.0,2,0,0,0,0,1,0
1953,49,25,28865833.333333332,4,3149000.0,1,83,0,0,0,1,0
1954,44,20,106278750.0,4,31490000.0,3,277,0,0,0,1,0
1955,43,17,41986666.666666664,3,7872500.0,2,0,0,0,0,1,0
1956,42,18,116775416.66666667,4,12596000.0,1,184,0,0,0,0,0
1957,29,4,158762083.33333334,2,51958500.0,1,0,0,0,0,1,0
1958,28,2,55107500.0,1,23617500.0,1,0,0,0,0,1,1
1959,50,24,170570833.33333334,1,15745000.0,1,0,0,0,0,0,0
1960,44,19,39362500.0,4,0.0,2,0,0,0,0,1,0
1961,52,26,149577500.0,1,77150500.0,1,0,0,0,0,0,0
1962,28,4,203372916.66666666,1,99665850.0,1,0,0,0,0,0,0
1963,62,38,65604166.66666667,2,17319500.0,1,0,0,0,0,0,1
1964,34,10,44610833.333333336,1,23617500.0,2,111,0,0,0,0,1
1965,45,20,123335833.33333333,3,7872500.0,3,0,0,0,0,1,0
1966,52,26,149577500.0,2,37788000.0,2,0,0,0,0,0,0
1967,43,18,116775416.66666667,3,7872500.0,3,108,0,0,0,0,1
1968,54,24,64292083.33333333,1,22043000.0,3,0,0,0,0,1,0
1969,64,38,150889583.33333334,1,31490000.0,1,0,0,0,0,1,1
1970,27,3,194188333.33333334,1,23617500.0,1,397,0,0,0,1,1
1971,42,17,94470000.0,4,17319500.0,2,203,0,0,0,0,1
1972,28,2,149577500.0,4,33064500.0,3,0,0,0,0,1,0
1973,47,22,14432916.666666666,2,0.0,1,78,0,0,0,0,0
1974,39,13,82661250.0,4,3149000.0,3,242,0,0,0,0,0
1975,29,3,148265416.66666666,2,3149000.0,1,0,0,0,0,1,1
1976,39,13,104966666.66666667,2,28341000.0,1,0,0,0,0,1,0
1977,41,15,70852500.0,3,7872500.0,3,0,0,0,0,1,1
1978,37,11,41986666.666666664,2,22043000.0,3,0,0,1,0,1,0
1979,41,17,14432916.666666666,1,15745000.0,1,0,0,0,0,0,0
1980,45,19,185003750.0,1,37788000.0,1,0,0,0,0,1,0
1981,52,26,110215000.0,3,47235000.0,2,0,0,0,0,1,0
1982,58,33,23617500.0,3,1574500.0,2,110,0,0,0,1,0
1983,31,5,26241666.666666668,2,4723500.0,1,0,0,0,0,0,0
1984,26,1,72164583.33333333,4,26766500.0,2,175,0,0,0,1,0
1985,31,7,40674583.333333336,4,6298000.0,2,79,0,0,0,0,0
1986,42,17,149577500.0,2,6298000.0,1,0,0,0,0,0,0
1987,56,31,68228333.33333333,3,31490000.0,2,0,0,1,1,1,1
1988,52,28,23617500.0,1,4723500.0,1,120,0,0,0,1,0
1989,59,35,72164583.33333333,1,28341000.0,3,0,0,1,0,0,0
1990,32,8,38050416.666666664,1,3149000.0,3,76,0,0,0,1,1
1991,46,22,39362500.0,3,7872500.0,1,0,0,0,0,0,0
1992,52,28,49859166.666666664,2,12596000.0,1,0,0,0,0,0,1
